timestamp,demand_MW,cf_onshore_wind,cf_offshore_wind,cf_solar
2019-01-06 23:00:00,3119.62,0.13071,0.143086,0.0
2019-01-07 00:00:00,3051.34,0.151398,0.095385,0.0
2019-01-07 01:00:00,3006.32,0.157711,0.095491,0.0
2019-01-07 02:00:00,3030.26,0.159185,0.131117,0.0
2019-01-07 03:00:00,3099.04,0.160398,0.127895,0.0
2019-01-07 04:00:00,3357.93,0.177629,0.153933,0.0
2019-01-07 05:00:00,3984.25,0.190785,0.165426,0.0
2019-01-07 06:00:00,4747.49,0.20379,0.150723,0.0
2019-01-07 07:00:00,4955.45,0.191733,0.138907,0.0
2019-01-07 08:00:00,4936.52,0.180668,0.131675,0.003
2019-01-07 09:00:00,4921.44,0.169075,0.17174,0.028
2019-01-07 10:00:00,4854.86,0.189117,0.223463,0.05
2019-01-07 11:00:00,4899.79,0.231419,0.274268,0.053
2019-01-07 12:00:00,4948.58,0.283065,0.285767,0.034
2019-01-07 13:00:00,4901.05,0.361891,0.284145,0.002
2019-01-07 14:00:00,4812.02,0.475626,0.354474,0.0
2019-01-07 15:00:00,5011.47,0.591932,0.509277,0.0
2019-01-07 16:00:00,5343.49,0.715141,0.587366,0.0
2019-01-07 17:00:00,5143.21,0.779098,0.619771,0.0
2019-01-07 18:00:00,4797.01,0.739249,0.622775,0.0
2019-01-07 19:00:00,4491.5,0.693491,0.620382,0.0
2019-01-07 20:00:00,4242.27,0.673278,0.60672,0.0
2019-01-07 21:00:00,3903.68,0.684541,0.541405,0.0
2019-01-07 22:00:00,3532.87,0.713165,0.567584,0.0
2019-01-07 23:00:00,3465.63,0.716278,0.587166,0.0
2019-01-08 00:00:00,3362.06,0.640217,0.595173,0.0
2019-01-08 01:00:00,3201.5,0.666244,0.562828,0.0
2019-01-08 02:00:00,3225.56,0.631037,0.585226,0.0
2019-01-08 03:00:00,3291.33,0.617979,0.587613,0.0
2019-01-08 04:00:00,3561.74,0.656386,0.459089,0.0
2019-01-08 05:00:00,4139.02,0.719226,0.379782,0.0
2019-01-08 06:00:00,4784.33,0.730771,0.445779,0.0
2019-01-08 07:00:00,5024.53,0.71355,0.570876,0.0
2019-01-08 08:00:00,5007.98,0.658036,0.612222,0.017
2019-01-08 09:00:00,5032.85,0.618524,0.613339,0.137
2019-01-08 10:00:00,5008.52,0.629908,0.620129,0.243
2019-01-08 11:00:00,4965.12,0.698938,0.621599,0.194
2019-01-08 12:00:00,5007.33,0.768819,0.623798,0.118
2019-01-08 13:00:00,5022.49,0.812007,0.618372,0.055
2019-01-08 14:00:00,4924.37,0.834234,0.621875,0.002
2019-01-08 15:00:00,5050.37,0.847949,0.62164,0.0
2019-01-08 16:00:00,5419.99,0.857897,0.620423,0.0
2019-01-08 17:00:00,5196.15,0.868331,0.618824,0.0
2019-01-08 18:00:00,4942.98,0.863088,0.621964,0.0
2019-01-08 19:00:00,4584.24,0.838391,0.609794,0.0
2019-01-08 20:00:00,4341.37,0.83049,0.62107,0.0
2019-01-08 21:00:00,4052.46,0.786498,0.609183,0.0
2019-01-08 22:00:00,3744.28,0.740014,0.604268,0.0
2019-01-08 23:00:00,3658.92,0.692257,0.604027,0.0
2019-01-09 00:00:00,3529.03,0.744573,0.604486,0.0
2019-01-09 01:00:00,3462.24,0.774234,0.607119,0.0
