timestamp,demand_MW,cf_onshore_wind,cf_offshore_wind,cf_solar
2016-01-05 23:00:00,3501.89,0.278611,0.581574,0.0
2016-01-06 00:00:00,3368.4,0.24899,0.560301,0.0
2016-01-06 01:00:00,3316.91,0.231953,0.500783,0.0
2016-01-06 02:00:00,3355.63,0.233004,0.566274,0.0
2016-01-06 03:00:00,3410.88,0.226254,0.579003,0.0
2016-01-06 04:00:00,3670.22,0.219477,0.595055,0.0
2016-01-06 05:00:00,4360.34,0.222401,0.675918,0.0
2016-01-06 06:00:00,5107.9,0.21977,0.661472,0.0
2016-01-06 07:00:00,5259.06,0.2194,0.577911,0.0
2016-01-06 08:00:00,5086.69,0.211629,0.592049,0.019
2016-01-06 09:00:00,5149.16,0.231881,0.561725,0.067
2016-01-06 10:00:00,5704.05,0.428877,0.556954,0.107
2016-01-06 11:00:00,4950.02,0.246979,0.546574,0.12
2016-01-06 12:00:00,5001.32,0.268888,0.560087,0.097
2016-01-06 13:00:00,4927.71,0.27662,0.490182,0.049
2016-01-06 14:00:00,4936.82,0.276855,0.5075,0.004
2016-01-06 15:00:00,5181.4,0.276188,0.58284,0.0
2016-01-06 16:00:00,5542.05,0.286827,0.636582,0.0
2016-01-06 17:00:00,5329.3,0.298293,0.68534,0.0
2016-01-06 18:00:00,5061.15,0.295582,0.741313,0.0
2016-01-06 19:00:00,4747.21,0.307602,0.819296,0.0
2016-01-06 20:00:00,4407.06,0.297391,0.841693,0.0
2016-01-06 21:00:00,4139.43,0.29875,0.848837,0.0
2016-01-06 22:00:00,3748.81,0.273604,0.832112,0.0
2016-01-06 23:00:00,3535.73,0.252935,0.821392,0.0
2016-01-07 00:00:00,3528.02,0.23223,0.716582,0.0
2016-01-07 01:00:00,3467.73,0.257621,0.760403,0.0
2016-01-07 02:00:00,3462.26,0.270512,0.792136,0.0
2016-01-07 03:00:00,3534.62,0.272589,0.709691,0.0
2016-01-07 04:00:00,3738.42,0.293134,0.730103,0.0
2016-01-07 05:00:00,4350.75,0.307463,0.821701,0.0
2016-01-07 06:00:00,4979.55,0.326545,0.76572,0.0
2016-01-07 07:00:00,5129.86,0.366055,0.741851,0.0
2016-01-07 08:00:00,5095.66,0.424039,0.736986,0.031
2016-01-07 09:00:00,5108.85,0.477992,0.819747,0.169
2016-01-07 10:00:00,5058.75,0.538302,0.84697,0.27
2016-01-07 11:00:00,4953.56,0.557048,0.859248,0.286
2016-01-07 12:00:00,4928.65,0.533878,0.874755,0.185
2016-01-07 13:00:00,4919.95,0.547676,0.879161,0.093
2016-01-07 14:00:00,4854.97,0.578415,0.888797,0.012
2016-01-07 15:00:00,5091.72,0.628874,0.890182,0.0
2016-01-07 16:00:00,5424.57,0.676692,0.892555,0.0
2016-01-07 17:00:00,5209.56,0.701685,0.894272,0.0
2016-01-07 18:00:00,4981.27,0.67021,0.799185,0.0
2016-01-07 19:00:00,4703.86,0.647422,0.788797,0.0
2016-01-07 20:00:00,4446.26,0.663704,0.782935,0.0
2016-01-07 21:00:00,4063.06,0.667126,0.777176,0.0
2016-01-07 22:00:00,3710.44,0.680678,0.797136,0.0
2016-01-07 23:00:00,3397.3,0.698324,0.882223,0.0
2016-01-08 00:00:00,3278.58,0.704573,0.888117,0.0
2016-01-08 01:00:00,3300.11,0.689408,0.887714,0.0
2016-01-08 02:00:00,3292.77,0.670548,0.888465,0.0
2016-01-08 03:00:00,3406.96,0.644456,0.879826,0.0
2016-01-08 04:00:00,3642.8,0.618127,0.837595,0.0
2016-01-08 05:00:00,4225.31,0.542376,0.67515,0.0
2016-01-08 06:00:00,4928.59,0.523687,0.743426,0.0
2016-01-08 07:00:00,5164.12,0.476268,0.815245,0.0
2016-01-08 08:00:00,5178.96,0.437289,0.815158,0.0
2016-01-08 09:00:00,5243.27,0.418642,0.835063,0.006
2016-01-08 10:00:00,5154.78,0.382952,0.794897,0.015
2016-01-08 11:00:00,5020.02,0.348553,0.715388,0.021
2016-01-08 12:00:00,4939.54,0.295801,0.662611,0.022
2016-01-08 13:00:00,4808.86,0.226938,0.657563,0.014
2016-01-08 14:00:00,4675.49,0.17774,0.572563,0.0
2016-01-08 15:00:00,4839.2,0.143472,0.544842,0.0
2016-01-08 16:00:00,5225.11,0.113502,0.499929,0.0
2016-01-08 17:00:00,5071.84,0.093275,0.445016,0.0
2016-01-08 18:00:00,4711.47,0.073242,0.401812,0.0
2016-01-08 19:00:00,4373.24,0.05517,0.339597,0.0
2016-01-08 20:00:00,4112.77,0.04642,0.270902,0.0
2016-01-08 21:00:00,3853.31,0.037336,0.196954,0.0
2016-01-08 22:00:00,3585.79,0.043071,0.186139,0.0
2016-01-08 23:00:00,3336.87,0.053248,0.215222,0.0
2016-01-09 00:00:00,3182.27,0.059477,0.276258,0.0
2016-01-09 01:00:00,3088.74,0.069527,0.267215,0.0
2016-01-09 02:00:00,3053.76,0.087618,0.203568,0.0
2016-01-09 03:00:00,3052.24,0.114725,0.1425,0.0
2016-01-09 04:00:00,3131.44,0.139815,0.225348,0.0
2016-01-09 05:00:00,3312.35,0.161071,0.257097,0.0
2016-01-09 06:00:00,3639.05,0.170863,0.309296,0.0
2016-01-09 07:00:00,3977.8,0.174357,0.290578,0.0
2016-01-09 08:00:00,4163.87,0.185505,0.295174,0.0
2016-01-09 09:00:00,4293.11,0.193638,0.345981,0.0
2016-01-09 10:00:00,4300.56,0.188072,0.393932,0.006
2016-01-09 11:00:00,4227.6,0.151729,0.385229,0.012
2016-01-09 12:00:00,4173.64,0.144645,0.277191,0.011
2016-01-09 13:00:00,4145.84,0.143095,0.279684,0.011
2016-01-09 14:00:00,4150.97,0.145698,0.296013,0.0
2016-01-09 15:00:00,4457.66,0.147632,0.323014,0.0
2016-01-09 16:00:00,4844.21,0.154971,0.397168,0.0
2016-01-09 17:00:00,4721.36,0.152833,0.492326,0.0
2016-01-09 18:00:00,4352.76,0.154833,0.55038,0.0
2016-01-09 19:00:00,4046.86,0.158053,0.534549,0.0
2016-01-09 20:00:00,3821.16,0.163566,0.563188,0.0
2016-01-09 21:00:00,3577.66,0.179156,0.550554,0.0
2016-01-09 22:00:00,3340.64,0.215806,0.658718,0.0
2016-01-09 23:00:00,3168.14,0.254426,0.750617,0.0
2016-01-10 00:00:00,3041.29,0.287972,0.807888,0.0
2016-01-10 01:00:00,2939.75,0.31538,0.837049,0.0
2016-01-10 02:00:00,2893.89,0.346498,0.809802,0.0
2016-01-10 03:00:00,2869.23,0.38262,0.803845,0.0
2016-01-10 04:00:00,2938.67,0.436022,0.809589,0.0
2016-01-10 05:00:00,3105.18,0.492985,0.834066,0.0
2016-01-10 06:00:00,3332.15,0.551577,0.874786,0.0
2016-01-10 07:00:00,3638.08,0.589881,0.894153,0.0
2016-01-10 08:00:00,3879.29,0.593187,0.899343,0.001
2016-01-10 09:00:00,4089.25,0.595582,0.886788,0.012
2016-01-10 10:00:00,4160.91,0.565012,0.877484,0.01
2016-01-10 11:00:00,4173.21,0.495923,0.832468,0.005
2016-01-10 12:00:00,4199.02,0.40187,0.718995,0.002
2016-01-10 13:00:00,4200.45,0.310797,0.670759,0.0
2016-01-10 14:00:00,4260.42,0.26714,0.680775,0.0
